date,time,open,high,low,close,something
2016.07.07,19:55,1.10623,1.10632,1.10613,1.10626,440
2016.07.07,20:00,1.10627,1.10645,1.10617,1.1062,362
2016.07.07,20:05,1.10621,1.10635,1.10608,1.10634,155
2016.07.07,20:10,1.10635,1.10636,1.10622,1.10622,141
2016.07.07,20:15,1.10622,1.10627,1.10616,1.10618,118
2016.07.07,20:20,1.10618,1.10648,1.10615,1.10646,182
2016.07.07,20:25,1.10646,1.10658,1.10631,1.10653,190
2016.07.07,20:30,1.10653,1.10655,1.10638,1.10641,205
2016.07.07,20:35,1.10641,1.10654,1.10631,1.10642,168
2016.07.07,20:40,1.10641,1.10659,1.10637,1.10656,172
2016.07.07,20:45,1.10656,1.10656,1.10613,1.10631,209
2016.07.07,20:50,1.10632,1.10639,1.10605,1.10611,241
2016.07.07,20:55,1.1061,1.1063,1.10608,1.10614,313
2016.07.07,21:00,1.10613,1.10626,1.10613,1.10614,25
2016.07.07,21:05,1.10614,1.10622,1.10603,1.10618,93
2016.07.07,21:10,1.10618,1.1065,1.10616,1.10623,156
2016.07.07,21:15,1.10623,1.1064,1.10612,1.10633,50
2016.07.07,21:20,1.10634,1.10651,1.1062,1.10637,73
2016.07.07,21:25,1.10637,1.10644,1.10634,1.10637,33
2016.07.07,21:30,1.10637,1.10639,1.10637,1.10639,9
2016.07.07,21:35,1.10638,1.10643,1.10633,1.10636,38
2016.07.07,21:40,1.10636,1.10637,1.10628,1.10632,9
2016.07.07,21:45,1.1063,1.1063,1.10599,1.10615,67
2016.07.07,21:50,1.10615,1.10633,1.10609,1.10619,48
2016.07.07,21:55,1.10619,1.10626,1.10607,1.10621,58
2016.07.07,22:00,1.10623,1.10627,1.10614,1.1062,415
2016.07.07,22:05,1.1062,1.10627,1.10615,1.1062,172
2016.07.07,22:10,1.10621,1.10627,1.10617,1.10621,134
2016.07.07,22:15,1.10621,1.10624,1.1061,1.10612,115
2016.07.07,22:20,1.10612,1.10619,1.10604,1.10611,176
2016.07.07,22:25,1.1061,1.10627,1.10592,1.10602,206
2016.07.07,22:30,1.10602,1.10661,1.10595,1.10631,313
2016.07.07,22:35,1.10631,1.10645,1.10611,1.10615,181
2016.07.07,22:40,1.10613,1.10617,1.10599,1.10603,108
2016.07.07,22:45,1.10603,1.10618,1.10589,1.10598,257
2016.07.07,22:50,1.10596,1.10615,1.10592,1.10599,239
2016.07.07,22:55,1.10599,1.10599,1.10589,1.10598,337
2016.07.07,23:00,1.10596,1.10618,1.10589,1.10602,203
2016.07.07,23:05,1.10601,1.10611,1.10599,1.10602,111
2016.07.07,23:10,1.10602,1.10604,1.10592,1.10599,188
2016.07.07,23:15,1.10601,1.1062,1.10592,1.10618,158
2016.07.07,23:20,1.10617,1.10637,1.10616,1.10618,161
2016.07.07,23:25,1.10618,1.10656,1.10615,1.10648,196
2016.07.07,23:30,1.10648,1.10684,1.10646,1.1067,213
2016.07.07,23:35,1.1067,1.10683,1.10656,1.10676,234
2016.07.07,23:40,1.10675,1.1068,1.10639,1.10651,213
2016.07.07,23:45,1.1065,1.10683,1.10648,1.10667,187
2016.07.07,23:50,1.10667,1.10671,1.10649,1.10657,215
2016.07.07,23:55,1.10657,1.10659,1.10634,1.10634,125
2016.07.08,0:00,1.10622,1.1066,1.10621,1.10623,258
2016.07.08,0:05,1.10623,1.1066,1.10623,1.10639,180
2016.07.08,0:10,1.10638,1.1066,1.10637,1.10655,160
2016.07.08,0:15,1.10655,1.1066,1.10634,1.10659,194
2016.07.08,0:20,1.10659,1.10695,1.10652,1.10682,350
2016.07.08,0:25,1.10679,1.10705,1.10667,1.10667,411
2016.07.08,0:30,1.10666,1.10706,1.10655,1.10701,409
2016.07.08,0:35,1.10702,1.10735,1.10685,1.10735,318
2016.07.08,0:40,1.10738,1.10742,1.10713,1.10724,283
2016.07.08,0:45,1.10724,1.10724,1.10691,1.10696,250
2016.07.08,0:50,1.10697,1.10719,1.10655,1.10656,341
2016.07.08,0:55,1.10652,1.10683,1.10652,1.10679,243
2016.07.08,1:00,1.10679,1.10727,1.10679,1.10725,300
2016.07.08,1:05,1.10724,1.10738,1.10716,1.10722,233
2016.07.08,1:10,1.10723,1.10751,1.10722,1.10732,154
2016.07.08,1:15,1.10732,1.10736,1.10725,1.10726,197
2016.07.08,1:20,1.10725,1.10741,1.10702,1.10737,289
2016.07.08,1:25,1.10737,1.10755,1.10735,1.10742,194
2016.07.08,1:30,1.10742,1.10752,1.10717,1.10724,229
2016.07.08,1:35,1.10723,1.10739,1.10711,1.10739,281
2016.07.08,1:40,1.10741,1.10757,1.10731,1.10747,262
2016.07.08,1:45,1.10746,1.10786,1.10742,1.10749,454
2016.07.08,1:50,1.1075,1.10762,1.10734,1.10736,247
2016.07.08,1:55,1.10737,1.10754,1.10736,1.10752,277
2016.07.08,2:00,1.10752,1.10756,1.10737,1.10738,187
2016.07.08,2:05,1.10739,1.10751,1.10734,1.10737,110
2016.07.08,2:10,1.10737,1.10762,1.10735,1.10759,91
2016.07.08,2:15,1.10759,1.10764,1.10742,1.10742,182
2016.07.08,2:20,1.10735,1.10738,1.10712,1.10719,284
2016.07.08,2:25,1.10721,1.10738,1.10713,1.10737,244
2016.07.08,2:30,1.10737,1.10742,1.1072,1.10738,258
2016.07.08,2:35,1.10738,1.10764,1.10735,1.10762,304
2016.07.08,2:40,1.10764,1.10779,1.10762,1.10772,204
2016.07.08,2:45,1.10772,1.10782,1.10742,1.10746,232
2016.07.08,2:50,1.10745,1.10751,1.10737,1.10744,168
2016.07.08,2:55,1.10745,1.10765,1.10736,1.10758,192
2016.07.08,3:00,1.10758,1.10779,1.10742,1.10742,230
2016.07.08,3:05,1.10744,1.10747,1.10732,1.10745,194
2016.07.08,3:10,1.10746,1.10752,1.10732,1.10734,170
2016.07.08,3:15,1.10732,1.10734,1.10723,1.10725,106
2016.07.08,3:20,1.10725,1.10736,1.10722,1.10726,156
2016.07.08,3:25,1.10726,1.10736,1.10724,1.10734,140
2016.07.08,3:30,1.10734,1.10761,1.10723,1.10756,278
2016.07.08,3:35,1.10756,1.10772,1.10745,1.10772,192
2016.07.08,3:40,1.10772,1.10772,1.10754,1.10769,125
2016.07.08,3:45,1.10769,1.10772,1.10751,1.10761,181
2016.07.08,3:50,1.10759,1.10779,1.10742,1.10762,305
2016.07.08,3:55,1.10762,1.10814,1.10761,1.10813,366
2016.07.08,4:00,1.10814,1.10817,1.10792,1.10792,165
2016.07.08,4:05,1.10792,1.10828,1.10772,1.10824,231
2016.07.08,4:10,1.10825,1.10827,1.10802,1.10822,250
2016.07.08,4:15,1.10823,1.10842,1.10813,1.10836,229
2016.07.08,4:20,1.10836,1.10836,1.10786,1.10799,244
2016.07.08,4:25,1.10799,1.10811,1.10795,1.10804,189
2016.07.08,4:30,1.10804,1.10832,1.10803,1.10818,172
2016.07.08,4:35,1.10819,1.10832,1.10802,1.10809,297
2016.07.08,4:40,1.10809,1.10819,1.10781,1.10809,223
2016.07.08,4:45,1.1081,1.10818,1.10792,1.10796,280
2016.07.08,4:50,1.10796,1.10824,1.10788,1.10819,246
2016.07.08,4:55,1.10819,1.10843,1.10802,1.10836,216
2016.07.08,5:00,1.10834,1.10844,1.10813,1.10834,299
2016.07.08,5:05,1.10833,1.10838,1.10822,1.10836,159
2016.07.08,5:10,1.10837,1.10838,1.10796,1.10796,242
2016.07.08,5:15,1.10798,1.10828,1.10793,1.1082,110
2016.07.08,5:20,1.10821,1.10835,1.10818,1.10834,143
2016.07.08,5:25,1.10833,1.10842,1.10821,1.10833,234
2016.07.08,5:30,1.10832,1.10842,1.10818,1.10819,233
2016.07.08,5:35,1.1082,1.1082,1.10774,1.10789,329
2016.07.08,5:40,1.10789,1.10883,1.10789,1.10867,372
2016.07.08,5:45,1.10868,1.10874,1.10861,1.10872,204
2016.07.08,5:50,1.10872,1.10897,1.1086,1.10871,351
2016.07.08,5:55,1.10871,1.1088,1.10832,1.1085,322
2016.07.08,6:00,1.1085,1.1085,1.1081,1.10812,343
2016.07.08,6:05,1.10812,1.10844,1.1081,1.10837,222
2016.07.08,6:10,1.10838,1.10845,1.10801,1.10808,295
2016.07.08,6:15,1.10808,1.10825,1.10792,1.10806,354
2016.07.08,6:20,1.10806,1.10843,1.10776,1.10813,384
2016.07.08,6:25,1.10812,1.10826,1.10755,1.10768,410
2016.07.08,6:30,1.10768,1.10799,1.10757,1.10778,497
2016.07.08,6:35,1.10778,1.10804,1.10751,1.10762,386
2016.07.08,6:40,1.10762,1.10774,1.10746,1.10754,317
2016.07.08,6:45,1.10752,1.10786,1.10745,1.10765,396
2016.07.08,6:50,1.10765,1.10789,1.10765,1.10779,317
2016.07.08,6:55,1.10781,1.10804,1.10779,1.10804,246
2016.07.08,7:00,1.10804,1.10817,1.10767,1.10778,590
2016.07.08,7:05,1.10778,1.10801,1.10749,1.10757,529
2016.07.08,7:10,1.10759,1.10759,1.10732,1.10751,439
2016.07.08,7:15,1.10751,1.10762,1.10721,1.10759,530
2016.07.08,7:20,1.10761,1.10775,1.10744,1.10775,472
2016.07.08,7:25,1.10774,1.10799,1.10769,1.10793,317
2016.07.08,7:30,1.10792,1.10834,1.10778,1.10779,427
2016.07.08,7:35,1.10781,1.10782,1.10739,1.1075,478
2016.07.08,7:40,1.1075,1.10774,1.10742,1.10769,546
2016.07.08,7:45,1.10769,1.10793,1.10742,1.10793,336
2016.07.08,7:50,1.10792,1.10812,1.10786,1.10799,438
2016.07.08,7:55,1.10798,1.10815,1.10744,1.10762,557
2016.07.08,8:00,1.10761,1.10764,1.10721,1.10727,553
2016.07.08,8:05,1.10727,1.10759,1.10723,1.10739,475
2016.07.08,8:10,1.10739,1.10767,1.10732,1.10759,410
2016.07.08,8:15,1.10762,1.10768,1.10732,1.10752,508
2016.07.08,8:20,1.10752,1.10756,1.10727,1.10731,410
2016.07.08,8:25,1.10732,1.10752,1.10698,1.10752,568
2016.07.08,8:30,1.10752,1.10755,1.10697,1.10704,445
2016.07.08,8:35,1.10704,1.10754,1.10704,1.10748,384
2016.07.08,8:40,1.10748,1.10809,1.10742,1.10784,443
2016.07.08,8:45,1.10785,1.10796,1.10754,1.10764,428
2016.07.08,8:50,1.10764,1.10771,1.10737,1.10744,329
2016.07.08,8:55,1.10745,1.10756,1.10732,1.10745,426
2016.07.08,9:00,1.10746,1.10751,1.10699,1.10702,481
2016.07.08,9:05,1.10703,1.10722,1.10687,1.10722,435
2016.07.08,9:10,1.10721,1.10734,1.10698,1.10732,381
2016.07.08,9:15,1.10732,1.10757,1.10719,1.10724,369
2016.07.08,9:20,1.10728,1.10755,1.10723,1.10748,448
2016.07.08,9:25,1.10747,1.10749,1.10714,1.10722,402
2016.07.08,9:30,1.10722,1.10734,1.10673,1.10679,528
2016.07.08,9:35,1.10679,1.10696,1.10668,1.10683,332
2016.07.08,9:40,1.10684,1.10699,1.10681,1.10693,272
2016.07.08,9:45,1.10692,1.10719,1.10671,1.10672,428
2016.07.08,9:50,1.10671,1.10686,1.10652,1.10677,386
2016.07.08,9:55,1.1068,1.1068,1.1063,1.10632,517
2016.07.08,10:00,1.10632,1.10671,1.10614,1.1067,486
2016.07.08,10:05,1.10671,1.10688,1.10649,1.10675,409
2016.07.08,10:10,1.10674,1.10692,1.10592,1.10621,398
2016.07.08,10:15,1.10621,1.10654,1.10621,1.10642,432
2016.07.08,10:20,1.10643,1.10645,1.10596,1.10606,399
2016.07.08,10:25,1.10607,1.10638,1.10578,1.10582,483
2016.07.08,10:30,1.10581,1.10627,1.10571,1.10625,488
2016.07.08,10:35,1.10625,1.10656,1.10607,1.10642,376
2016.07.08,10:40,1.10642,1.10663,1.10628,1.1064,410
2016.07.08,10:45,1.1064,1.1068,1.10634,1.10663,421
2016.07.08,10:50,1.10663,1.10682,1.10654,1.10676,271
2016.07.08,10:55,1.10678,1.10696,1.10644,1.10644,350
2016.07.08,11:00,1.10643,1.10667,1.1064,1.10658,361
2016.07.08,11:05,1.10659,1.1069,1.10654,1.10688,327
2016.07.08,11:10,1.10688,1.10708,1.10675,1.10687,364
2016.07.08,11:15,1.10686,1.10698,1.10678,1.10698,287
2016.07.08,11:20,1.10697,1.10698,1.1066,1.10671,329
2016.07.08,11:25,1.10671,1.10715,1.10634,1.10634,405
2016.07.08,11:30,1.10635,1.1067,1.10631,1.10661,518
2016.07.08,11:35,1.10661,1.10671,1.10642,1.10654,338
2016.07.08,11:40,1.10653,1.10657,1.10631,1.10652,411
2016.07.08,11:45,1.10654,1.10657,1.10633,1.10653,345
2016.07.08,11:50,1.10654,1.10675,1.10648,1.10659,354
2016.07.08,11:55,1.1066,1.10676,1.10595,1.10626,615
2016.07.08,12:00,1.10624,1.10644,1.10589,1.10643,528
2016.07.08,12:05,1.10644,1.10715,1.10644,1.10686,678
2016.07.08,12:10,1.10686,1.10701,1.10661,1.10672,509
2016.07.08,12:15,1.10673,1.10704,1.10642,1.1067,487
2016.07.08,12:20,1.10674,1.10738,1.10671,1.10714,668
2016.07.08,12:25,1.10715,1.10826,1.10708,1.10723,942
2016.07.08,12:30,1.10723,1.10769,1.10023,1.10283,1646
2016.07.08,12:35,1.10285,1.10381,1.10165,1.10174,1700
2016.07.08,12:40,1.10162,1.10309,1.10151,1.10301,1424
2016.07.08,12:45,1.10296,1.10357,1.10114,1.10146,1442
2016.07.08,12:50,1.10145,1.10279,1.10121,1.1025,1345
2016.07.08,12:55,1.1025,1.10273,1.10159,1.10242,1201
2016.07.08,13:00,1.10242,1.10742,1.10216,1.10502,1565
2016.07.08,13:05,1.10499,1.1067,1.10479,1.10613,1468
2016.07.08,13:10,1.10614,1.11203,1.10586,1.11126,1552
2016.07.08,13:15,1.11128,1.11128,1.10747,1.10782,1687
2016.07.08,13:20,1.10782,1.10861,1.10734,1.10754,1474
2016.07.08,13:25,1.10765,1.10833,1.10592,1.10652,1637
2016.07.08,13:30,1.10653,1.10728,1.10599,1.10638,1615
2016.07.08,13:35,1.10639,1.10655,1.10496,1.10545,1307
2016.07.08,13:40,1.1054,1.10541,1.10365,1.10415,1464
2016.07.08,13:45,1.10415,1.10526,1.10399,1.10512,1245
2016.07.08,13:50,1.10512,1.10554,1.10472,1.1054,1122
2016.07.08,13:55,1.10538,1.10564,1.105,1.10534,749
2016.07.08,14:00,1.10537,1.10537,1.10382,1.10404,1013
2016.07.08,14:05,1.10406,1.10456,1.10344,1.10438,754
2016.07.08,14:10,1.10439,1.10541,1.10427,1.10537,834
2016.07.08,14:15,1.10539,1.10561,1.1048,1.10526,839
2016.07.08,14:20,1.10526,1.10535,1.10454,1.10487,936
2016.07.08,14:25,1.10487,1.10519,1.1043,1.1045,735
2016.07.08,14:30,1.10451,1.10458,1.10386,1.10432,773
2016.07.08,14:35,1.10432,1.10479,1.10432,1.10466,645
2016.07.08,14:40,1.10465,1.10478,1.10367,1.10369,631
2016.07.08,14:45,1.10372,1.10386,1.10286,1.10302,791
2016.07.08,14:50,1.10302,1.10323,1.1027,1.10306,821
2016.07.08,14:55,1.10307,1.10417,1.10277,1.10358,1029
2016.07.08,15:00,1.10358,1.10384,1.10298,1.10358,1156
2016.07.08,15:05,1.10358,1.10426,1.1033,1.10399,873
2016.07.08,15:10,1.10401,1.10465,1.10393,1.10436,874
2016.07.08,15:15,1.10438,1.10453,1.10411,1.10439,628
2016.07.08,15:20,1.10439,1.10458,1.10399,1.10404,682
2016.07.08,15:25,1.10405,1.10414,1.10352,1.10399,681
2016.07.08,15:30,1.10399,1.10456,1.10349,1.10445,731
2016.07.08,15:35,1.10446,1.10462,1.10415,1.10435,456
2016.07.08,15:40,1.10435,1.10466,1.10415,1.10451,397
2016.07.08,15:45,1.10451,1.10451,1.10372,1.10389,517
2016.07.08,15:50,1.10388,1.10421,1.10361,1.10366,462
2016.07.08,15:55,1.10366,1.10382,1.10326,1.10357,469
2016.07.08,16:00,1.10358,1.10389,1.10354,1.10389,351
2016.07.08,16:05,1.10389,1.10418,1.10389,1.10416,292
2016.07.08,16:10,1.10416,1.10433,1.10379,1.10381,283
2016.07.08,16:15,1.10381,1.10407,1.10362,1.10364,255
2016.07.08,16:20,1.10365,1.10392,1.10349,1.10386,251
2016.07.08,16:25,1.10391,1.10425,1.10382,1.10423,306
2016.07.08,16:30,1.10423,1.10466,1.10418,1.10446,360
2016.07.08,16:35,1.10448,1.10484,1.10442,1.10483,327
2016.07.08,16:40,1.10483,1.10511,1.10469,1.10508,414
2016.07.08,16:45,1.10507,1.10537,1.10501,1.10512,317
2016.07.08,16:50,1.10514,1.10546,1.10508,1.10538,370
2016.07.08,16:55,1.10537,1.10549,1.10518,1.10542,295
2016.07.08,17:00,1.10542,1.10591,1.10532,1.10591,410
2016.07.08,17:05,1.10591,1.10591,1.10544,1.10569,320
2016.07.08,17:10,1.10568,1.10569,1.10529,1.10529,188
2016.07.08,17:15,1.10529,1.10532,1.10498,1.10508,308
2016.07.08,17:20,1.10509,1.10546,1.10499,1.10546,268
2016.07.08,17:25,1.10546,1.10548,1.10482,1.1049,314
2016.07.08,17:30,1.1049,1.10504,1.1048,1.10489,379
2016.07.08,17:35,1.10489,1.10503,1.10447,1.10453,394
2016.07.08,17:40,1.10453,1.10468,1.10392,1.10403,408
2016.07.08,17:45,1.10399,1.10418,1.10382,1.10405,370
2016.07.08,17:50,1.10406,1.10422,1.10403,1.10418,210
2016.07.08,17:55,1.10418,1.10431,1.10404,1.10418,245
2016.07.08,18:00,1.10421,1.10432,1.10396,1.10419,280
2016.07.08,18:05,1.10418,1.10445,1.10418,1.10437,227
2016.07.08,18:10,1.10437,1.10441,1.10419,1.10423,187
2016.07.08,18:15,1.10423,1.10432,1.10408,1.10423,332
2016.07.08,18:20,1.10423,1.10463,1.1041,1.10443,312
2016.07.08,18:25,1.10444,1.10444,1.10412,1.10417,247
2016.07.08,18:30,1.10417,1.10453,1.10412,1.10441,177
2016.07.08,18:35,1.10441,1.1046,1.10438,1.10449,219
2016.07.08,18:40,1.10449,1.10452,1.10427,1.10437,224
2016.07.08,18:45,1.10437,1.10468,1.10437,1.10456,265
2016.07.08,18:50,1.10455,1.10479,1.10446,1.10472,310
2016.07.08,18:55,1.10472,1.105,1.10464,1.10477,387
2016.07.08,19:00,1.10473,1.1049,1.10447,1.10473,497
2016.07.08,19:05,1.10472,1.10506,1.10466,1.10498,285
2016.07.08,19:10,1.10498,1.10536,1.10487,1.10535,380
2016.07.08,19:15,1.10535,1.10559,1.1053,1.10542,273
2016.07.08,19:20,1.10542,1.10554,1.10518,1.10523,195
2016.07.08,19:25,1.10522,1.10523,1.10509,1.10519,218
2016.07.08,19:30,1.1052,1.10522,1.10498,1.10506,200
2016.07.08,19:35,1.10505,1.10506,1.10492,1.10494,174
2016.07.08,19:40,1.10494,1.10508,1.10494,1.10508,81
2016.07.08,19:45,1.10509,1.10537,1.10509,1.10527,153
2016.07.08,19:50,1.10531,1.10558,1.10526,1.1054,310
2016.07.08,19:55,1.1054,1.10551,1.10511,1.10513,556
2016.07.08,20:00,1.10514,1.10541,1.10511,1.10541,417
2016.07.08,20:05,1.1054,1.10541,1.10529,1.10532,210
2016.07.08,20:10,1.10532,1.1054,1.10528,1.10534,167
2016.07.08,20:15,1.10534,1.10535,1.10493,1.10503,277
2016.07.08,20:20,1.10503,1.10503,1.10469,1.1048,321
2016.07.08,20:25,1.1048,1.10512,1.10478,1.1049,194
2016.07.08,20:30,1.10489,1.10542,1.10489,1.10534,221
2016.07.08,20:35,1.10534,1.1054,1.10521,1.10521,145
2016.07.08,20:40,1.10522,1.10536,1.10516,1.10526,223
2016.07.08,20:45,1.10525,1.10546,1.10525,1.10534,176
2016.07.08,20:50,1.10535,1.10572,1.1053,1.10538,339
2016.07.08,20:55,1.10538,1.10539,1.10505,1.10505,239
2016.07.10,21:00,1.10503,1.10528,1.10503,1.10517,13
2016.07.10,21:05,1.10521,1.10523,1.1045,1.10451,71
2016.07.10,21:10,1.10451,1.10459,1.1045,1.10453,59
2016.07.10,21:15,1.10453,1.10468,1.10453,1.10461,34
2016.07.10,21:20,1.1046,1.10467,1.10457,1.10457,12
2016.07.10,21:25,1.10475,1.10512,1.10462,1.10462,54
2016.07.10,21:30,1.1046,1.1046,1.10452,1.10453,50
2016.07.10,21:35,1.10457,1.10476,1.10453,1.10458,29
2016.07.10,21:40,1.10457,1.10459,1.10454,1.10458,46
2016.07.10,21:45,1.10456,1.10469,1.10453,1.10469,27
2016.07.10,21:50,1.10468,1.10472,1.10468,1.10469,28
2016.07.10,21:55,1.10468,1.10501,1.10468,1.10499,36
2016.07.10,22:00,1.10499,1.10529,1.10499,1.10515,598
2016.07.10,22:05,1.10515,1.10534,1.10513,1.10513,976
2016.07.10,22:10,1.10513,1.10515,1.1049,1.10495,604
2016.07.10,22:15,1.10494,1.10529,1.10494,1.10514,394
2016.07.10,22:20,1.10511,1.10519,1.10483,1.10486,679
2016.07.10,22:25,1.10486,1.10493,1.10471,1.10478,351
2016.07.10,22:30,1.10483,1.10513,1.10465,1.1047,1239
2016.07.10,22:35,1.10468,1.10489,1.10454,1.10469,1552
2016.07.10,22:40,1.10469,1.10485,1.10429,1.10438,1672
2016.07.10,22:45,1.10438,1.10478,1.10438,1.10466,1318
2016.07.10,22:50,1.10465,1.10481,1.10463,1.10471,1084
2016.07.10,22:55,1.1047,1.10506,1.10467,1.10496,248
2016.07.10,23:00,1.10497,1.10521,1.1049,1.10492,227
2016.07.10,23:05,1.10491,1.10496,1.10475,1.10484,214
2016.07.10,23:10,1.10483,1.10485,1.10443,1.10451,144
2016.07.10,23:15,1.10452,1.10511,1.10452,1.10487,191
2016.07.10,23:20,1.10486,1.10491,1.10477,1.10488,125
2016.07.10,23:25,1.10487,1.10496,1.10468,1.10489,149
2016.07.10,23:30,1.10489,1.10513,1.10467,1.10474,226
2016.07.10,23:35,1.10475,1.10521,1.10471,1.10472,243
2016.07.10,23:40,1.10473,1.10484,1.10465,1.10473,150
2016.07.10,23:45,1.10473,1.10513,1.10459,1.10459,255
2016.07.10,23:50,1.10458,1.1048,1.10432,1.10433,283
2016.07.10,23:55,1.10433,1.10443,1.10416,1.1044,252
2016.07.11,0:00,1.1044,1.10469,1.1042,1.1046,500
2016.07.11,0:05,1.10459,1.10468,1.10414,1.10425,431
2016.07.11,0:10,1.10424,1.10443,1.10386,1.10386,520
2016.07.11,0:15,1.10386,1.10416,1.10379,1.1041,375
2016.07.11,0:20,1.10409,1.10417,1.10388,1.10392,377
2016.07.11,0:25,1.10392,1.10411,1.10382,1.10411,297
2016.07.11,0:30,1.10411,1.10421,1.10399,1.1042,171
2016.07.11,0:35,1.1042,1.10436,1.10417,1.10431,193
2016.07.11,0:40,1.10432,1.10433,1.10382,1.10382,247
2016.07.11,0:45,1.10382,1.10404,1.10354,1.10369,383
2016.07.11,0:50,1.10368,1.10385,1.10338,1.1034,384
2016.07.11,0:55,1.10338,1.10389,1.10338,1.10382,295
2016.07.11,1:00,1.10381,1.10413,1.10378,1.10386,365
2016.07.11,1:05,1.10386,1.1042,1.10385,1.10411,351
2016.07.11,1:10,1.1041,1.10433,1.10386,1.10409,403
2016.07.11,1:15,1.1041,1.1041,1.10374,1.10399,344
2016.07.11,1:20,1.10404,1.10423,1.10393,1.1042,233
2016.07.11,1:25,1.1042,1.10436,1.10415,1.10417,231
2016.07.11,1:30,1.10417,1.10435,1.10408,1.10435,339
2016.07.11,1:35,1.10434,1.10465,1.10433,1.10462,296
2016.07.11,1:40,1.10463,1.10464,1.10442,1.10457,231
2016.07.11,1:45,1.10457,1.1046,1.10441,1.10444,238
2016.07.11,1:50,1.10445,1.10451,1.10433,1.10449,326
2016.07.11,1:55,1.10449,1.10475,1.10435,1.10445,370
2016.07.11,2:00,1.10445,1.10463,1.10444,1.10461,188
2016.07.11,2:05,1.10462,1.1047,1.10443,1.10459,424
2016.07.11,2:10,1.10459,1.10519,1.10452,1.10518,431
2016.07.11,2:15,1.10517,1.10523,1.1049,1.10507,274
2016.07.11,2:20,1.10507,1.10548,1.10507,1.10542,219
2016.07.11,2:25,1.10542,1.10549,1.10535,1.10542,176
2016.07.11,2:30,1.10542,1.10544,1.10534,1.10535,131
2016.07.11,2:35,1.10537,1.10537,1.10525,1.10528,88
2016.07.11,2:40,1.10527,1.1054,1.1052,1.10521,213
2016.07.11,2:45,1.10522,1.10524,1.10504,1.10506,108
2016.07.11,2:50,1.10506,1.10507,1.10496,1.10497,124
2016.07.11,2:55,1.10496,1.10501,1.10495,1.10497,110
2016.07.11,3:00,1.10498,1.1054,1.10497,1.10534,133
2016.07.11,3:05,1.10534,1.10552,1.10532,1.10538,152
2016.07.11,3:10,1.10538,1.10545,1.10535,1.10535,97
2016.07.11,3:15,1.10536,1.10545,1.10531,1.10535,80
2016.07.11,3:20,1.10535,1.10535,1.10515,1.10517,135
2016.07.11,3:25,1.10516,1.10523,1.105,1.105,130
2016.07.11,3:30,1.105,1.10503,1.10491,1.10492,127
2016.07.11,3:35,1.10492,1.105,1.10481,1.10481,185
2016.07.11,3:40,1.1048,1.10487,1.10475,1.10486,298
2016.07.11,3:45,1.10485,1.10497,1.10484,1.10496,113
2016.07.11,3:50,1.10496,1.10523,1.10496,1.10523,111
2016.07.11,3:55,1.10522,1.10555,1.10512,1.10539,266
2016.07.11,4:00,1.10539,1.10544,1.10514,1.10518,178
2016.07.11,4:05,1.10519,1.10523,1.10502,1.10516,256
2016.07.11,4:10,1.10516,1.10516,1.1047,1.10471,331
2016.07.11,4:15,1.10471,1.10481,1.10465,1.10478,313
2016.07.11,4:20,1.10479,1.10482,1.10472,1.10474,192
2016.07.11,4:25,1.10475,1.10481,1.10455,1.10458,201
2016.07.11,4:30,1.10458,1.10465,1.10451,1.10455,252
2016.07.11,4:35,1.10455,1.10496,1.10451,1.1049,283
2016.07.11,4:40,1.10489,1.10491,1.10453,1.10476,284
2016.07.11,4:45,1.10476,1.105,1.10467,1.10495,321
2016.07.11,4:50,1.10494,1.10513,1.10484,1.10503,315
2016.07.11,4:55,1.10503,1.10504,1.10457,1.10468,355
2016.07.11,5:00,1.10469,1.10475,1.10448,1.1045,428
2016.07.11,5:05,1.1045,1.10459,1.10421,1.10439,575
2016.07.11,5:10,1.1044,1.10461,1.10436,1.10456,291
2016.07.11,5:15,1.10457,1.1048,1.10455,1.10462,163
2016.07.11,5:20,1.10463,1.10487,1.10462,1.10467,184
2016.07.11,5:25,1.10468,1.10471,1.10424,1.1045,290
2016.07.11,5:30,1.1045,1.10469,1.10448,1.10464,307
2016.07.11,5:35,1.10465,1.1047,1.10451,1.1046,209
2016.07.11,5:40,1.10459,1.10464,1.10455,1.10462,112
2016.07.11,5:45,1.10462,1.10471,1.10456,1.10459,352
2016.07.11,5:50,1.10459,1.10471,1.10445,1.10467,454
2016.07.11,5:55,1.10467,1.10469,1.10436,1.1044,417
2016.07.11,6:00,1.1044,1.1044,1.10414,1.10433,518
2016.07.11,6:05,1.10434,1.10466,1.10423,1.10454,668
2016.07.11,6:10,1.10453,1.10502,1.10446,1.10502,491
2016.07.11,6:15,1.10502,1.10532,1.10488,1.10532,739
2016.07.11,6:20,1.10534,1.10536,1.1049,1.10515,522
2016.07.11,6:25,1.10514,1.10521,1.1047,1.10471,568
2016.07.11,6:30,1.10471,1.10471,1.10421,1.10428,601
2016.07.11,6:35,1.10428,1.10437,1.10351,1.10368,734
2016.07.11,6:40,1.10368,1.10423,1.10338,1.10421,580
2016.07.11,6:45,1.10421,1.10421,1.10359,1.10359,507
2016.07.11,6:50,1.10359,1.10372,1.10332,1.10368,564
2016.07.11,6:55,1.10368,1.10425,1.10355,1.10414,454
2016.07.11,7:00,1.10415,1.10431,1.10359,1.10384,687
2016.07.11,7:05,1.10382,1.10388,1.10248,1.10291,905
